TDS #,EDP,# days,Current Charges,Consumption,Water&Sewer Charges,Other Charges,,Total Charges,,,,,,,,,,,,,
355,760,31,8535.73,865,8535.73,0,,17071.46,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,4440.56,450,4440.56,0,,8881.12,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,26,9068.6,919,9068.6,0,,18137.2,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,33,5062.23,513,5062.23,0,,10124.46,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,34,10736.28,1088,10736.28,0,,21472.56,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,4637.91,470,4637.91,0,,9275.82,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,32,9769.22,990,9769.22,0,,19538.44,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,4480.02,454,4480.02,0,,8960.04,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,8407.45,852,8407.45,0,,16814.9,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,33,4943.82,501,4943.82,0,,9887.64,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,8950.19,907,8950.19,0,,17900.38,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,4322.14,438,4322.14,0,,8644.28,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,34,9236.35,936,9236.35,0,,18472.7,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,32,4726.72,479,4726.72,0,,9453.44,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,4410.95,447,4410.95,0,,8821.9,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,9512.66,964,9512.66,0,,19025.32,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,4420.82,448,4420.82,0,,8841.64,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,8091.68,820,8091.68,0,,16183.36,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,10104.73,1024,10104.73,0,,20209.46,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,4618.18,468,4618.18,0,,9236.36,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,6779.25,687,6779.25,0,,13558.5,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,4371.48,443,4371.48,0,,8742.96,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,4509.63,457,4509.63,0,,9019.26,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,6611.49,670,6611.49,0,,13222.98,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,4361.61,442,4361.61,0,,8723.22,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,7302.25,740,7302.25,0,,14604.5,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,32,4795.8,486,4795.8,0,,9591.6,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,32,6818.72,691,6818.72,0,,13637.44,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,4332.01,439,4332.01,0,,8664.02,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,7983.13,809,7983.13,0,,15966.26,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,4547.55,453,4547.55,0,,9095.1,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,10171.94,1013,10171.94,0,,20343.88,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,33,5030.3,498,5030.3,0,,10060.6,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,32,8545.45,846,8545.45,0,,17090.9,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,4575.75,453,4575.75,0,,9151.5,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,8494.94,841,8494.94,0,,16989.88,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,7525.25,745,7525.25,0,,15050.5,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,4888.88,484,4888.88,0,,9777.76,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,33,8747.47,866,8747.47,0,,17494.94,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,4737.37,469,4737.37,0,,9474.74,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,28,6575.75,651,6575.75,0,,13151.5,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,4747.47,470,4747.47,0,,9494.94,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,7515.14,744,7515.14,0,,15030.28,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,4595.96,455,4595.96,0,,9191.92,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,6595.95,653,6595.95,0,,13191.9,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,4444.44,440,4444.44,0,,8888.88,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,7090.9,702,7090.9,0,,14181.8,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,4434.34,439,4434.34,0,,8868.68,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,4737.37,469,4737.37,0,,9474.74,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,6696.96,663,6696.96,0,,13393.92,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,28,6858.58,679,6858.58,0,,13717.16,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,30,4585.85,454,4585.85,0,,9171.7,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,6636.36,657,6636.36,0,,13272.72,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,4434.34,439,4434.34,0,,8868.68,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,33,7815.07,761,7815.07,0,,15630.14,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,32,4973.5,484,4973.5,0,,9947,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,32,7368.21,713,7368.21,0,,14736.42,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,31,4846.69,469,4846.69,0,,9693.38,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,4536.67,439,4536.67,0,,9073.34,,,,,,,,,,,,Basic Water and Sewer,Yes
355,760,29,7440.55,720,7440.55,0,,14881.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,116,342.42,39,342.42,0,,684.84,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,33,96.58,11,96.58,0,,193.16,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,92.72,10,92.72,0,,185.44,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,92.72,10,92.72,0,,185.44,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,25,83.45,9,83.45,0,,166.9,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,92.72,10,92.72,0,,185.44,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,92.72,10,92.72,0,,185.44,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,101.99,11,101.99,0,,203.98,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,92.72,10,92.72,0,,185.44,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,92.72,10,92.72,0,,185.44,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,92.72,10,92.72,0,,185.44,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,92.72,10,92.72,0,,185.44,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,92.72,10,92.72,0,,185.44,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,92.72,10,92.72,0,,185.44,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,95.2,10,95.2,0,,190.4,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,95.83,10,95.83,0,,191.66,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,105.41,11,105.41,0,,210.82,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,95.83,10,95.83,0,,191.66,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,95.83,10,95.83,0,,191.66,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,95.83,10,95.83,0,,191.66,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,95.83,10,95.83,0,,191.66,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,95.83,10,95.83,0,,191.66,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,95.83,10,95.83,0,,191.66,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,95.83,10,95.83,0,,191.66,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,95.83,10,95.83,0,,191.66,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,95.83,10,95.83,0,,191.66,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,33,98.11,10,98.11,0,,196.22,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,33,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,33,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,88.81,9,88.81,0,,177.62,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,33,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,33,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,88.81,9,88.81,0,,177.62,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,33,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,108.55,11,108.55,0,,217.1,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,98.68,10,98.68,0,,197.36,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,90.45,9,90.45,0,,180.9,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,33,111.11,11,111.11,0,,222.22,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,101.01,10,101.01,0,,202.02,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,111.11,11,111.11,0,,222.22,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,101.01,10,101.01,0,,202.02,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,101.01,10,101.01,0,,202.02,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,101.01,10,101.01,0,,202.02,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,101.01,10,101.01,0,,202.02,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,101.01,10,101.01,0,,202.02,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,101.01,10,101.01,0,,202.02,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,30,101.01,10,101.01,0,,202.02,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,101.01,10,101.01,0,,202.02,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,32,102.87,10,102.87,0,,205.74,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,31,103.34,10,103.34,0,,206.68,,,,,,,,,,,,Basic Water and Sewer,Yes
61,216,29,103.34,10,103.34,0,,206.68,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,91,20246.91,2306,20246.91,0,,40493.82,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,68,14741.79,1679,14741.79,0,,29483.58,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,6927.5,789,6927.5,0,,13855,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,33,8973.26,1022,8973.26,0,,17946.52,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,8933.72,976,8933.72,0,,17867.44,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,10171.6,1097,10171.6,0,,20343.2,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,33,7445.58,803,7445.58,0,,14891.16,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,6675.98,720,6675.98,0,,13351.96,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,33,7093.23,765,7093.23,0,,14186.46,,,,,,,,,,,,Basic Water and Sewer,Exception
293,563,120,24673.32,2661,24673.32,0,,49346.64,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,149,32479.8,3445,32479.8,0,,64959.6,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,34,10934.2,1141,10934.2,0,,21868.4,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,9650.08,1007,9650.08,0,,19300.16,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,8710.95,909,8710.95,0,,17421.9,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,32,8346.79,871,8346.79,0,,16693.58,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,8097.64,845,8097.64,0,,16195.28,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,6161.87,643,6161.87,0,,12323.74,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,28,5644.39,589,5644.39,0,,11288.78,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,6152.29,642,6152.29,0,,12304.58,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,6046.87,631,6046.87,0,,12093.74,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,7541.82,787,7541.82,0,,15083.64,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,34,8399.22,860,8399.22,0,,16798.44,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,7568.68,767,7568.68,0,,15137.36,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,32,8703.49,882,8703.49,0,,17406.98,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,8575.21,869,8575.21,0,,17150.42,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,32,9295.56,942,9295.56,0,,18591.12,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,28,8180.49,829,8180.49,0,,16360.98,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,32,8555.47,867,8555.47,0,,17110.94,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,28,6088.49,617,6088.49,0,,12176.98,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,28,5752.99,583,5752.99,0,,11505.98,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,33,7262.77,736,7262.77,0,,14525.54,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,6404.27,649,6404.27,0,,12808.54,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,32,7124.62,722,7124.62,0,,14249.24,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,31,6226.65,631,6226.65,0,,12453.3,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,28,5634.57,571,5634.57,0,,11269.14,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,33,7529.21,763,7529.21,0,,15058.42,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,33,8644.28,876,8644.28,0,,17288.56,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,8772.56,889,8772.56,0,,17545.12,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,8575.21,869,8575.21,0,,17150.42,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,34,8308.77,842,8308.77,0,,16617.54,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,6877.93,697,6877.93,0,,13755.86,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,7805.51,791,7805.51,0,,15611.02,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,7953.53,806,7953.53,0,,15907.06,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,71,17436.58,1767,17436.58,0,,34873.16,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,52,12759.19,1293,12759.19,0,,25518.38,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,65,15946.53,1616,15946.53,0,,31893.06,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,7361.45,746,7361.45,0,,14722.9,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,7361.45,746,7361.45,0,,14722.9,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,31,7785.77,789,7785.77,0,,15571.54,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,7341.72,744,7341.72,0,,14683.44,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,30,7539.08,764,7539.08,0,,15078.16,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,7193.7,729,7193.7,0,,14387.4,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,32,7933.79,804,7933.79,0,,15867.58,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,29,7193.7,729,7193.7,0,,14387.4,,,,,,,,,,,,Basic Water and Sewer,Yes
293,563,17,4313.13,427,4313.13,0,,8626.26,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,91,8815.22,1004,8815.22,0,,17630.44,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,68,7190.9,819,7190.9,0,,14381.8,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2634.03,300,2634.03,0,,5268.06,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,33,2344.29,267,2344.29,0,,4688.58,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2489.72,272,2489.72,0,,4979.44,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,2234.6,241,2234.6,0,,4469.2,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,33,2559.13,276,2559.13,0,,5118.26,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,2280.96,246,2280.96,0,,4561.92,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,33,2503.49,270,2503.49,0,,5006.98,,,,,,,,,,,,Basic Water and Sewer,Exception
523,756,27,2494.22,269,2494.22,0,,4988.44,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,2642.58,285,2642.58,0,,5285.16,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,2243.87,242,2243.87,0,,4487.74,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2429.32,262,2429.32,0,,4858.64,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2262.42,244,2262.42,0,,4524.84,,,,,,,,,,,,Basic Water and Sewer,Exception
523,756,30,2058.43,222,2058.43,0,,4116.86,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,2188.24,236,2188.24,0,,4376.48,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,2243.56,236,2243.56,0,,4487.12,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,2290.34,239,2290.34,0,,4580.68,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,2319.09,242,2319.09,0,,4638.18,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,1830.35,191,1830.35,0,,3660.7,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,2156.18,225,2156.18,0,,4312.36,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,28,1696.19,177,1696.19,0,,3392.38,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,1935.77,202,1935.77,0,,3871.54,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,31,1629.11,170,1629.11,0,,3258.22,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,28,1523.7,159,1523.7,0,,3047.4,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,1609.94,168,1609.94,0,,3219.88,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,1590.78,166,1590.78,0,,3181.56,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,1590.78,166,1590.78,0,,3181.56,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,34,2269.12,232,2269.12,0,,4538.24,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2003.18,203,2003.18,0,,4006.36,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,2072.26,210,2072.26,0,,4144.52,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,1687.41,171,1687.41,0,,3374.82,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,1638.07,166,1638.07,0,,3276.14,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,28,1440.71,146,1440.71,0,,2881.42,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,1953.84,198,1953.84,0,,3907.68,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,28,1569,159,1569,0,,3138,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,28,1697.28,172,1697.28,0,,3394.56,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,33,2911.03,295,2911.03,0,,5822.06,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,2802.48,284,2802.48,0,,5604.96,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,2674.2,271,2674.2,0,,5348.4,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,31,2220.28,225,2220.28,0,,4440.56,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,28,3019.58,306,3019.58,0,,6039.16,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,33,2871.56,291,2871.56,0,,5743.12,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,33,2397.9,243,2397.9,0,,4795.8,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2151.2,218,2151.2,0,,4302.4,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2595.26,263,2595.26,0,,5190.52,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,34,2782.75,282,2782.75,0,,5565.5,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2309.09,234,2309.09,0,,4618.18,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2545.92,258,2545.92,0,,5091.84,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2980.11,302,2980.11,0,,5960.22,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,28,3503.1,355,3503.1,0,,7006.2,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,34,5170.78,524,5170.78,0,,10341.56,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,4065.58,412,4065.58,0,,8131.16,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,3799.14,385,3799.14,0,,7598.28,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,31,2723.54,276,2723.54,0,,5447.08,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,31,2348.56,238,2348.56,0,,4697.12,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,2318.96,235,2318.96,0,,4637.92,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,27,1845.3,187,1845.3,0,,3690.6,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,34,2091.99,212,2091.99,0,,4183.98,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,1914.37,194,1914.37,0,,3828.74,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,1667.68,169,1667.68,0,,3335.36,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,31,3276.14,332,3276.14,0,,6552.28,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,2141.33,217,2141.33,0,,4282.66,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2565.65,260,2565.65,0,,5131.3,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,10,848.64,86,848.64,0,,1697.28,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,17,1636.36,162,1636.36,0,,3272.72,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,98,6023.15,686,6023.15,0,,12046.3,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2010.64,229,2010.64,0,,4021.28,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,33,2379.41,271,2379.41,0,,4758.82,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2306.66,252,2306.66,0,,4613.32,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,2030.61,219,2030.61,0,,4061.22,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,33,2781.66,300,2781.66,0,,5563.32,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,30,2336.59,252,2336.59,0,,4673.18,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,33,2540.58,274,2540.58,0,,5081.16,,,,,,,,,,,,Basic Water and Sewer,Exception
523,756,27,2772.39,299,2772.39,0,,5544.78,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,32,3662.52,395,3662.52,0,,7325.04,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,31,3430.71,370,3430.71,0,,6861.42,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,28,2355.14,254,2355.14,0,,4710.28,,,,,,,,,,,,Basic Water and Sewer,Yes
523,756,29,2039.88,220,2039.88,0,,4079.76,,,,,,,,,,,,Basic Water and Sewer,Exception
523,756,30,1529.91,165,1529.91,0,,3059.82,,,,,,,,,,,,Basic Water and Sewer,Yes
